8206	Monning	Bill	25	yazHaGYtVx4	1829	1846	So, I think this is for Ms. Blakemore on page thirteen you cited the data on racial disparities. How can the expenditures be so much greater for one category than others?
8207	Alejo	Luis	9	2vYcwmo23_E	1013	1043	I don't know if you have any suggestions of what are some of those policies that are the best practices but might have that balance in terms of dealing with specifically the public records act part of it,. Because I think I think as policy-makers, I think we also want to encourage police departments to utilize technology especially if it has promising results as we've seen in  some of the early research done it. But, at the same time we have to, as we do in many legislation, is try to find a balance between different interests.
8208	Bigelow	Frank	91	kJUQLNRw8o8	182	198	Mr. Alejo, I just would like to thank you for bringing this bill forward and having worked with my office in actually giving me an opportunity to read through this. And when we get a chance and get a quorum, I'd be happy to make a motion to move this bill forward.
8209	Hall	Isadore	1	zjaMes6iB6Q	901	920	Currently some tenants may be sub leasing there apartments or rooms and be unaware that they are violating their lease. This legislation will help protect tenants by encouraging them to check their lease or rental agreement to make sure they are not in violation.
8210	Thurmond	Tony	4	dQgHkZmLQFo	23	44	It makes it more compelling, how about that? Thank you Mr. Chair and members of the committee. It is an honor to present AB 1496, a proactive measure that would require the Air Resource Board in consultation with local air districts to monitor and regulate and ultimately reduce emissions of methane in order to protect air quality, public health, and to reduce global warming.
8211	Leno	Mark	60	yzBzen_uFsA	25	47	Chair, before we get to opposition, could I ask a question to the author? So, clearly AB-32 got our ball rolling, and from that it made sense that we would establish a renewable portfolio standard. It would make sense that we deal with each of the sectors that contribute greenhouse gas emissions.
8212	Nguyen	Janet	65	c8SqTr4brJk	1257	1274	This is a report that is a statute that requires an officer at that scene of a domestic violence incidence, that if there's any weapons involved, firearms or deadly weapons, that they are reported.
8213	Roth	Richard	106	TPx_LL6qRDw	182	215	Well, it occurred to me as I'm sitting here that I'm delighted that the veteran's court operations is a success, and I think we should rejoice in that. But it also occurs to me that at the time that we're celebrating this success, in order for it to work, vets have to be in court. And I think it illustrates a fundamental problem and a systemic failure in our system that we're not focusing on this issue at the beginning of the process,
8214	Leno	Mark	60	BcOJ4WzBt0M	1002	1039	Thank you. I would agree with my colleagues. I think this is a policy change as well and should be further vetted, but at this point, we're going to hold this open.
8215	Bigelow	Frank	91	QuM5Nab-xN8	2220	2234	You know, I just want to share with the body here, because as we go from here will be going to the floor with this. You've just witnessed a very collaborative negotiation that came together.
8216	Leno	Mark	60	07ilphfHuEw	486	509	So it does so by modifying graduated investing for retiree health care benefits from the current 10 years to 20 years and to 15 to 25 years from the 10 to 20 to 15 to 25 for new bargaining unit nine and bargaining unit 10 employees hired after January 1st of 2016
8217	Thurmond	Tony	4	2cybSlRCgP0	877	890	I know that directly because I lived in some of the programs that served the consumers to support them around the clock. And so I think we need to take as much time as we can to support each consumer. If we can do it quickly, we do it quickly.
8218	Leno	Mark	60	5oljCvpfO9A	1513	1537	Alright, very good thank you. Let's see. A little clarification on Head start please. How many slots are there in California for Head Start programs and  if I needed childcare, if I qualify for Head Start, do I also qualify for one of our many programs and how would I know which way to go, and how does that shake out?
8219	Hancock	Loni	98	JI861kYqkEk	1358	1382	Fine. Okay. You reference in the MOU draft that I got yesterday that you're going to work together on metrics and standards and I wondered when those might be done. Do you have a timeline?
8220	Ridley-Thomas	Sebastian	67	ZM99l_dNJfs	942	967	OK. To our official from Butte County, I appreciate the presentation. It seems like the other demographic is lagging in terms of participation. It's also the 40 to 64, 44 to 64-year-old group, what might we be able to impact the-- did you think are likely to get them. Because that's different than high school students since students in college are maybe more transient.
8221	Cooper	Jim	21	Mfs9_24i5lo	2449	2465	And if you ever need it, you want to make sure the whatever plan you're involved in is solvent. Cuz ultimately these members are out there risking their lives day in and day out for the public. So, you know, my big issue is, it's gotta be solvent, no matter what plan it is. And that's really the key to it.
8222	Jackson	Hannah-Beth	100	IRk3z3ZISoY	1864	1891	Well actually, that is a subject of a stand alone bill that we heard in the Senate Labor Committee that's been brought by Assemblymember Campos-- yes, thank you--to address that so that is not a factor because we do know that sadly women are historically underpaid from the beginning of their work experience and so it's impossible to catch up.
8223	Chau	Ed	116	2b3SgDbb8jI	358	377	Absolutely. Just one brief comment to address Mr. Jones' concern. One of the amendments that we'll be considering is to allow cities to use parking studies from previous years to conduct that negotiation process. So, we'll be presenting that on the floor, thank you very much. With that, I respectfully ask for an aye vote.
8224	Lara	Ricardo	107	vwnSyW8C-l8	665	688	That is why we are here today trying to address a critical issue that is vital to the success of, not only of Californians, but of our California economy. It behooves us to provide this funding for undocumented community as opposed to spending the billions of dollars we spend every year on trying to address this issue.
8225	Pan	Richard	96	dCf0VaDDxwk	704	730	Those funds, as they return to our state, also helps stimulate our economy, because those funds are paying for, not only services, they're paying for jobs. Jobs for delivering health care, developing help for our developmentally disabled that are needed services. And that will also help contribute to our economy while ensuring that we take care of many of our most vulnerable.
8226	Mitchell	Holly	64	zKRXexcG8LM	1502	1528	Case in point: national bi-partisan call for reform. A national bi-partisan consensus has emerged for an end to equitable sharing. On January 9, 2015, Republican chairs of both the US Senate and house Judiciary Committee's wrote to former US Attorney general Eric Holder, asking that the us Department of Justice end the practice. They wrote, permission to read madame President?
8227	Mathis	Devon	75	jj5fwuuTvrg	1865	1885	We have over a thousand wells that are dry, with over 7,000 people who don't have drinking water. They cannot flush a toilet, they cannot bathe their children, but folks we are talking about a train versus the future of our children. I ask for your aye vote.
8228	Jackson	Hannah-Beth	100	UpjsW9YiW28	1020	1038	if there's a challenge that you end up showing that it couldn't be made elsewhere we're arguing over the five and the 10%. I'd like to propose a compromise and ask you. My understanding is that you were willing to accept these amendments, but we're arguing over the 5% or the 10%.
8229	Alejo	Luis	9	sR3YZBZSyxQ	371	386	AB 1075 provides a bright line for regulatory action at facilities that have demonstrated a repeating pattern of serious violations. The Senate amendments would remove opposition of business groups, including removing opposition for the Chamber of Commerce. I respectfully ask for an aye concurrence.
8230	Wood	Jim	72	TYBUIhFGo6I	934	952	I think, as we look forward to the next session here, and challenges and opportunities, I think this will become apparent. I do have, actually, one question for Mr. Brown. You said that you currently connected 300 facilities. In a perfect world, how far do we have to go?
8231	Huff	Bob	105	HutoDdelxCc	187	198	That's not our job to divvy it up and I know there's ten-dollar request for every dollar available but I think this is a very compelling need. In this Education Committee when it's appropriate I would like to move this bill.
8232	Galgiani	Cathleen	95	gAWN8j6c6Vc	448	470	And in a year like this year when we have a drought, that only complicates the problem. Because without enough water flow, the water hyacinth, it's not pushed out into the salt water where it then is killed naturally by salt. So there's all of these things that people locally, they just intuitively know.
8233	Jackson	Hannah-Beth	100	0MzTgkt-Llc	832	849	Yes, thank you. Given the fact that this is a state that goes from up in Eureka down to San Diego, there are different parts of the state which have different wildlife that attracts tourists, that provides quality of life, that allows for hunters and fisher people.
8234	Hernandez	Roger	37	MO4QFekCxFk	1598	1615	I'm gonna be, I'd be kicking myself in the butt if I knew dollars were going to affluent communities that maybe perhaps didn't need the dollars as critically. So, I can't be there today. I'm 100% with your intent, but I can't be there with this kind of language.
8235	Hernandez	Ed	103	X49dPLJib5g	218	228	And I still am not 100% sure where the votes are yet because it seemed like there was a lot of division, and I still think there's a lot of work and progress in this particular bill.
8236	Pavley	Fran	104	Ab32yuFXwvM	941	964	DOGGR, by our math count, has 244.9 authorized positions. We don't have the statistics to show how many were actually filled. The summary is DOGGR has received authorization for 53 positions over 7 million in ongoing funding for UIC related programs including data management.
8237	McGuire	Mike	93	i3P-QI4InjM	1598	1619	And using that language to look at foregrounds that a city and or county can be able to utilize if need be if there's concerns regarding the environment and environmental impacts. I know the assembly member wanted to make a statement in regards to CEQA in particular.
8238	Chau	Ed	116	0hkCdiDRiI0	1575	1595	Yeah I think that was addressed briefly. As of today, we have not received any revocation per se. However in the, in the San Luis Obispo area, we have had practitioners who received notification from the federal government saying that the designation is gonna be lost. So there is a threat that that may happen.
8239	Melendez	Melissa	41	vYqU_TjNJ4I	64	82	This is further compounded by the Governor's recent call for a 25% additional reduction in water use. We are currently working with the committee and the franchise tax board on technical and implementation is, amendments, that will significantly lower the cost of this bill, and lower the loss of revenue to this state.
8240	Monning	Bill	25	ospSq9hYks4	479	494	Thank you, you've been great champions in that area. But again, it's something the numbers don't reflect. When you don't have the access at the front end to just that basic consultation with the family, it's not even a procedure that's reflected other than a newly established patient.
8241	Cooper	Jim	21	gmSplS1IxCE	1082	1093	So it is a major problem right now with that, and I just think this is a slippery slope. I support medicinal marijuana, but I think we're  heading the wrong direction, especially for our children, and that's really the big effect we're gonna have.
8242	Beall	Jim	92	E1_HgghcmCU	2334	2356	We have a motion on the floor. We vote on his motion. You wanna make another motion after it doesn't pass you can do that. ... we don't have all the members here so. Okay, any further questions, we'll call the question and have the vote on motion. It's to do pass with, with a two year?
8243	Mitchell	Holly	64	Gcdptg51L2I	1179	1265	Colleagues to give you a status update the Assembly is having a democratic caucus and there is a bill we're waiting on. Senator Monning, for what purpose do you rise?
8244	Jackson	Hannah-Beth	100	43wK_WUALhw	876	891	But are there any measurements, are there any performance, I was thinking, as I was talking earlier, this is really kind of performance-based or result-based programs. We wanna see the numbers.
8245	Brown	Cheryl	13	bXJhxM-W13s	532	570	I think we have to be really careful because you depend on the churches and you depend on the community groups and where they get the funds from? They get it from the parishioners and from the members and from that same community, and if you come from a really poor community, then you don't have the kind of resources. Now, if you're in a wealthier community, let's say. Then maybe that works. But when everyone is poor? What happens and how do we how do we fashion a proposal or grant so that you can get in there and do the work.
8246	Anderson	Joel	57	SCWpb6PxRGE	304	332	And I think that it, it, it's a terrible shame when it's so difficult for a company that wants to do the right thing. To fail and typically these small companies, I have them come into my office all the time. Some of them, you know, are working as hard as they can to try to comply with the laws, but they change so rapidly it's very difficult for them.
8247	Lackey	Tom	10	2HmztWZsIt4	392	406	So, I think that this type of intervention is critical to those who rely on us to help them, and I see that this has a very, very meaningful pathway and I'm proud to support it.
8248	Gonzalez	Lorena	53	CRMwg6_WO3E	205	221	Thank you, Mr. Speaker and members.  AB 1266 is an effort to increase transparency in accountability when public utilities charge rate payers for multi billion dollar bonuses for their executives, despite having major safety violations in the preceding months and years. Currently executive compensations are incorporate into a general rate case.
8249	Beall	Jim	92	TzXQpLlHzt8	1095	1121	For transportation related projects and quite frankly I'm a little skeptical of the way its laid out right now but I'd like to see, you know, show me how it works and see how we can improve our greenhouse gas emissions as well as meet the goals we have in our state for the economy as well. So thank you.
8250	Hernandez	Ed	103	nMgNQIdoyHs	776	804	It should not be so easy for children to get a hold of this deadly drug. The time is to act now. This bill provides a new solution to combat the continued use of this poisonous and ultimately deadly product. I have witnesses with me that would like to speak in support and I respectfully ask for an aye vote, Mr Chair and members.
8251	Hueso	Ben	48	_oTJFwpIX6s	60	82	So important in the minds of some. Of the states that were of Mexico, with the exception of Texas that had an earlier secession, of those states that came from Mexico, slavery was never introduced into any of the Mexican states even if the law allowed for some to decide to introduce slavery.
8252	Jackson	Hannah-Beth	100	IKESHE_NOXc	845	872	Under privileges of the floor, I believe Senator Morrell, does Senator Morrell have--? Would you like to preceded this point Senator? Very good. At Senator De Leon's desk Senator Morrell.
8253	Bloom	Richard	2	qzvpjn8Cr2Y	1618	1631	It was recorded as not voting, but I had actually voted no. I am content to leave, after now I've got a lot of time to think about it, and I'm okay with not voting, so we'll leave it as not voting.
8254	Monning	Bill	25	Ln1AhL9Lp3Y	1288	1303	Thank you. And then, for the witnesses from Tulare, it seems like, at least through your testimony, there's a culture around the school that has embraced the use of this mascot for decades.
8255	Bonta	Rob	85	M5Sfl5zR2ew	355	372	Thank you for your presentations. I know that this is a bill that has engendered some interest and some questions from Assembly Members. I want to give Members the opportunity now to ask any of the witnesses who just testified any questions that they might have. Assembly member Thurmond.
8256	Hueso	Ben	48	_oTJFwpIX6s	37	60	And during that time, the issue of the day was slavery. And the victory of the Pueblas was a change in the tide of this expansion of slavery and a lot of times people don't recall the period in terms of the issues of the day that were.
8257	Gomez	Jimmy	80	QXW5aikdMmE	321	345	AB 853, R. Hernandez, Electrical and Gas Corporations direct employees, do pass. B roll call. AB 857, Perea, California Clean Truck, Bus and Off-road Vehicle program, do pass. A roll call. AB 865, Alejo, energy commission diversity, do pass. B roll call.
8258	Jackson	Hannah-Beth	100	FGjC95aJgzI	1702	1720	Very good, thank you. All right, questions by the members? I know this issue somewhat, and I want to tell you how much I admire the fact that you have actually come very close to an agreement.
8259	Jackson	Hannah-Beth	100	TF5gOrTe590	1232	1252	If it's beyond the scope of practice. I'm a recovering lawyer and I would consider, in my scope of practice, there were areas where I had significant differences of opinion and analysis from others within the same scope of practice.
8260	Jones-Sawyer	Reginald	87	jSYoUQmoG0c	1569	1592	And, I think, we can walk, work, walk through that. But, first, I need for individuals to be amenable to at least, to even try to, to work with, with talking to people who were formerly incarcerated. Because at the end of the day, we have not, I repeat, this legislation does not strip their ability to say no.
8261	Weber	Shirley	44	9oY9RNUdfPk	437	457	I could have never done this in 24 months, because I got halfway through it and then I would have had to drop something or change something. But the support we gave her has made a difference in her life immensely. So that she now is a contributing member to society, and one of our staffers for my office in San Diego, and working on legislation, and everything else.
8262	Gomez	Jimmy	80	rzSOQHmJW3U	198	238	oh sorry, B roll call. I tried. I know you're there. SB 21 Hill, requires disclosure of donations to pay for travel of public officials, do pass. A roll call. SB 25 Roth, Local government finance, property tax revenue allocation, vehicle license fee adjustments for newly incorporated cities, do pass with technical amendments. A roll call. SB 27 Hill, use of antimicrobial drugs on livestock,
8263	Wieckowski	Bob	55	CzqJO_Zd50k	1211	1231	Lets turn back to the chaparral, cause I know that in the grasslands when the sheep farmers came, or sheep herders came, the sheep would pull up the roots of the grass. And then that allowed for the replacement of the grass with the chaparral.
8264	Holden	Chris	78	nGcU-tnoqVY	1184	1201	That's right. That's right, Senator. What we tried to do, is we were increasing the time frame to 60 days. We had an opportunity to meet with the Chair, as well as the opposition. He was very thoughtful with trying to bring everyone together. We appreciated that effort.
8265	Jones-Sawyer	Reginald	87	m48b5iZN1Uo	1010	1023	Thank you, and I just want to give any members an opportunity to ask any questions. Hopefully you can keep it brief cuz we're on a tight schedule, but while we have them there, if there's any burning questions that you may have.
8266	Alejo	Luis	9	uR7IVED3sSY	1039	1067	This bill is a reintroduction of a 2014 bill Senate bill 1365 put out by now, Secretary of  State, Alex Padilla. Last year's efforts, by then, Senator Padilla, made it through both houses  of the Legislature but was vetoed by Governor Jerry Brown. This year, with the help of our sponsors, we have taken several amendments to meet the concerns of the Governor and stakeholders in the hopes to ensure that the voting strength of minority communities is not eluded. I respectfully ask for an aye vote, and have some folks to testify in support.
8267	Cooley	Ken	45	gXZO0cZqlQg	1009	1027	There we got, got a mic here. Colleagues Good morning colleagues, I am pleased to present to you today Assembly Bill 924. This bill will reinstate the Children's Trust Fund as a donation option for persons on the state income tax.
8268	Patterson	Jim	119	YZmREa72UrQ	238	257	Thank you, Mr. Chair and members. Thank you for the opportunity to present AJR 18 to you today. Joint author Assembly Gatto and I will be accepting the committee suggested amendments. Wildfire is an ever-present threat to California. It's made worse by the drought and overgrown forests.
8269	Quirk	Bill	23	_X0X2xyZ8Ek	1691	1716	You have tremendous recommendations. My Chief of Staff Tomas is in the corner there. If you could work with her over the next time. Certainly talk today, but over the next couple of months, all of your recommendations make sense to me. Particularly, I wanted to understand why expungement's not working,
8270	Bloom	Richard	2	GV2uLrBMX6U	1010	1024	Thank you, Mr. Speaker. I would also that we adjourn in memory of Rabbi Harold Schulweis. Rabbi Schulweis presided over one of Los Angeles' largest Jewish congregations. As eloquently pointed out by Assembly Member Nazarian, Rabbi Schulweis fervently believed in practiced and taught one of the basic Jewish tenets of (Hebrew), our obligation to repair the world.
8271	Gordon	Richard	117	9MQl_MfHN90	991	1005	For private party sales which amount to 60% of used car sales, AB 287 would require private party sellers to inform potential buyers of any and all recalls prior to sale, similar to the current requirement around odometer discloser.
8272	Bates	Pat	58	0yf1SfBcDOs	2381	2390	I think, I know I'm gonna support it, but I think what Senator Vidak said is basically the common denominator of many things we do around here, we represent the people.
8273	Jones	Brian	42	D-fVk6CkUDE	1673	1686	So this concept is already in place under the DCA. AB 921 will also allow for DCA to voluntarily collect email addresses for its licensees. There's a lot of E's in those two words.
8274	Melendez	Melissa	41	7f5uDPxTBXo	778	794	I know that probably makes the Chair cringe, but there's good reason for this. This would bring the penalty into consistency with other false filings for restraining orders. An example being a petition for domestic violence restraining order, which would be a felony.
8275	Baker	Catharine	74	FmLLF1I4yf4	773	785	So with that, I'd also like to note, we have received no opposition to this legislation, but have recently received letters of support. They came in after the committee was able to prepare materials for members, I'm happy to provide copies of those today.
8276	Mitchell	Holly	64	TUih-0idsQU	1363	1386	A couple things, I'm looking at the letter you penned June 30. Yes. Where the final paragraph you restate, you restate what we've talked about repeatedly, what the time frame is, in terms of finding our new, within federal compliance, MCO alternative.
8277	Irwin	Jacqui	16	IEHFBfAx3rE	646	658	Since then, armed conflicts in Iraq and Afghanistan have added a new generation of veterans returning to California, pushing our vet population to more than 1.8 million, which adds to CalVet's challenge of serving our veterans.
8278	Frazier	Jim	114	iRcV3DgKWQw	1723	1753	So I mean, have all of these been looked at, you know, the conveyance of the water from the pumps to Southern California if a seismic event hit. Are the tunnels gonna be affected, what if they're affected in a seismic event, and no water flows for any period of time. And lastly, has anybody looked at a bypass at the pumps so species could just be reintroduced into the delta instead of being a cul-de-sac?
8279	Williams	Das	12	Rt-g3tEX78Q	911	960	Colleagues, please join me in welcoming from UC Santa Barbara -- go gauchos -- in the back of the chambers near the portico we've got these UCSB chapter of CALPER. Please welcome my guests from UC Santa Barbara.
8280	Jackson	Hannah-Beth	100	Iv2-QZj_dZk	1315	1335	Alrighty, very good. Thank you very much. Other witnesses in support, if you'd just step forward with name, rank, and serial number would be... Please we have a microphone if you, are you in opposition? Okay, very good. So let's have the opposition step forward.
8281	Leno	Mark	60	ELlYlrBZUfQ	637	654	So this seems assumable. And I want to be sensitive to the state employees who work at this facility. And correct me if some of my number are wrong, but I think there are around two to 300 officers there?
8282	Thurmond	Tony	4	v8EYhSKM6wc	244	265	And so, and I continued to struggle for many years, in spite of her really hard work. On every single standardized test I've ever taken in my life, from the CA, well, it was the California Achievement Test then, to the SAT to even the LSAT, I just bombed them. I just bombed them.
8283	Hertzberg	Robert	99	uGcU2KdVjhw	993	1014	Would you be willing to take an amendment? I'm not suggesting now, but I wanna exercise these ideas. This is the Legislature, we're supposed to ask ourselves the tough questions. Senator Hannah-Beth Jackson always asks and Senator Lara just started an investigation dealing with this notion of tax credits.
8284	Hertzberg	Robert	99	uGcU2KdVjhw	1014	1031	And if you claim you're gonna bring these jobs in and we're gonna give you a tax credit, shouldn't you be held accountable? Shouldn't the system be held accountable the same way? If you're saying we're gonna build on speculation, then maybe you build a mechanization bill to pay it back or to do something.
8285	Monning	Bill	25	r81aKKdk2dA	1306	1323	So if it were simply the issue of the independent medical review, maybe we could, but I still feel if there's the commitment to independent medical review, why not do it under a system that already exists, and I think the benefit of the uniformity on review, you know,
8286	Hertzberg	Robert	99	4MjmF7EnXtg	1534	1547	And the assumption that the delay is adversely affecting people of less means. Maybe that's not the case. Maybe there's a recalcitrant party and then we balance that against the environmental interests.
8287	Gipson	Mike	28	aX3hcacca8I	49	70	In Los Angeles County alone, there is an average of 6,000 hit-and-run accidents that result in death and injuries every year. AB 835 will give law enforcement the tools to prosecute these cases and provide justice for the families, whose lives have been shattered as a result.
8288	Block	Marty	59	k_l5daYZc00	617	630	Which tells where they wanna go. What their outcomes should be in eight, I think, different areas, one of which is Career and Technical Education. That by determining in advance their own district's goals and objectives. Because it will differ throughout the state.
8289	Perea	Henry	33	3kfM97VupkU	170	206	By incentivizing the deployment of 20,000 clean trucks, we will be cleaning up some of the State's biggest contributors to air pollution and greenhouse gasses. This is a very important opportunity, not just for California, but for places like the Central Valley and South Coast who are looking for every opportunity to reduce emissions in the near future as well as long into the future. We believe AB 857 is a critical piece to helping places like the San Joaquin Valley meet their air quality attainment goals set forth by the Federal Government and I respectfully ask for your aye vote.
8290	Williams	Das	12	DaiegGG5yrM	410	427	I also wanted to just address the definition question that was brought up by Ms. Burke on cost effective. That is a term in code already and technologically feasible. That's why it's used in both of our bills, and in the previous bill.
8291	Baker	Catharine	74	eQ53gxbhFGs	1011	1029	I think the reason why I'm also concerned, is this does appear to be an opt out, not an opt in. By making a change to the vehicle code which applies statewide, that makes, and saying in 21, 21, 5.5 that a city can make it's own regulations. That to me sounds like an opt out.
8292	Hill	Jerry	66	XrOqCob7jCo	569	591	SB 468 will require employers to report incidents involving the discharge of a firearm to the bureau. The bill will also require armed guard licensees to provide the bureau a form signed by a licensed mental health professional before receiving a renewing of a bureau issued fire arms permit.
8293	Stone	Jeff	26	IO307YMxf6Q	1555	1571	So the point I'm trying to make is that there's actually several legitimate non-discriminatory reasons why an employer will seek this information regarding the prior compensation of an applicant and certainly those that abuse that.
8294	Cooley	Ken	45	6rjOa1qOGPA	1342	1370	So from my standpoint of working with the county. It is the section of road we are transferring, terminates miles from the next county border continuing to the southeast, six or eight miles away. It is an area where growth is expected. That growth is a six county vision. So it, the planned growth throughout something known as the blue print here in Sacramento County.
8295	Melendez	Melissa	41	pY9wY6wExdc	807	828	I understand oftentimes the Chair is not open to opening up these type of penalties or lengthening sentences, but in this particular case this is a very vulnerable population. We definitely need to do something to try to deter this type of activity, so I will be supporting your bill today. Thank you.
8296	Gallagher	James	108	-Nb5xJu_Rq4	1069	1084	Just one, you know we have the rule on you know eight and under have to be in a car seat or booster, is there something is there data showing that even with the current law that somehow it's not working for kids under two?
8297	McGuire	Mike	93	EhsW00cBA0A	823	845	As you all know, issues arose last session that kept bills relating to this subject from passing. I believe moving this Legislature forward without a vested sponsor is the best way to achieve this. I believe only a general consensus bill will be successful this year, and we'll be working hard with all involved to secure a bill that will protect the public safety, patients, cultivators, and our environment.
8298	Hancock	Loni	98	vCSLi6vuU4c	533	547	I really don't. Is the general feeling that a bond program is best if we can streamline it and target it? I was trying to read between the lines here.
8299	Leno	Mark	60	Y13vuRnCz5Y	1221	1236	Thank you Senator Leno. Any other comments? I would like to just, there was one issue that I did not address with Mr. Ford. The concern about physicians determining coercion.
8300	McGuire	Mike	93	EhsW00cBA0A	807	823	Finally, we have intentionally advanced this bill without a sponsor. Our bottom line is this. We need to find a way to resolve serious issues highlighted in this presentation that are facing this great state related to issues of medical cannabis.
8301	Garcia	Eduardo	38	OHndMPLrpTA	1070	1081	As I mentioned, I represent an area with 21% unemployment. When this issue is raised, it is important to me irrespective of those 400 jobs not coming from my district or not.
8302	McGuire	Mike	93	qbDN-8u61LI	1983	1997	Finally, the issue with the water board, we're working directly with the regional board, along with the state water board, to get a look at comprehensive principles and rules and regulations, so that you don't have to guess no matter what county you're in.
8303	Beall	Jim	92	6q5JSfST1YQ	1964	1984	File item 1, Senate Bill 9 by Senator Beall. The motion is do pass as amended and we refer to the Committee on Appropriations. The current vote is five to zero, Chair and Vice Chair voting aye, Senators Allen? Bates? Aye. Bates aye. Galgiani? McGuire? Mendoza? Wieckowski. Aye. Wieckowski aye.
8304	Morrell	Mike	51	pnu4iUzw8JA	269	283	As stated today, the Manufacturers Association, I think, has 1.2 million people that are employed within this industry, although they've lost about seven hundred thousand jobs over the last ten years going to other states... more business friendly states.
8305	Bonta	Rob	85	L_fXwOpVblo	925	949	Members of the public, thank you for your patience. These are witnesses in opposition. We've already had witnesses state their substantive cases for three minutes each, so we're asking that... Excuse me, we have witnesses state their concerns. So now this is opposition.
8306	Wagner	Donald	88	uR7IVED3sSY	887	906	What happened to that bill last year? What happened to that bill last year that got out of this Committee unanimously? It obviously didn't become law. Did it get amended?
8307	Lopez	Patty	89	PZ5qNcZ4hzo	1650	1674	Thank you Mr. speaker and members. AB 568 established a two year pilot program to address the needs for individuals with development and intellectual disabilities. These individuals with the development disabilities,  they will be required unique setting services and support and this bill looks to make sure they have the support in place. I respectively urge your aye vote.
8308	Mitchell	Holly	64	v-mKCCNf7M4	2027	2044	Thank you very much for that summary. Finance? Any questions for members on those final two items on IHSS, any public comments? I thought you were going to get up, and you're just reaching for your, sorry about that.
8309	Santiago	Miguel	17	Hvyw9CxPJq8	701	727	The, what would really actually help strengthen it which I would never want to go there, but let me just say it for the sake of saying it, is there's the an actual, there's an actual fine to community colleges should they not reach the 75/25 but that would just exacerbate the problem of community colleges as not being funded because you would create a, you would enforce or enforce the fine which currently actually happens.
8310	Allen	Benjamin	70	uGcU2KdVjhw	1400	1414	It's nowhere near enough. I couldn't agree with you more. I think that part of what we're trying to do here though is make sure that transit's part of this conversation as part of this special session
8311	Santiago	Miguel	17	Hvyw9CxPJq8	677	692	And I know that I'm skipping a lot of different technical pieces, but having been on the other side of this, it's almost an unintended consequence or maybe a direct consequence that this bill actually helps the strengthening the 75/25 as I saw it.
8312	Brown	Cheryl	13	dAMeavSqnLk	256	272	Thank you, Mr. Speaker and members. I ask your aye vote on ACR 38. It has a bipartisan support. There's no opposition and I just asked for your concurrence and Senate amendments.
8313	Stone	Mark	20	rb93slzi3ec	804	863	This is specific to the case at hand of the crime that that child was convicted of. The promise and this has been the promise for 50 years. The promise to that child is that that offense will be deemed not to have happened, so if we don't seal the records, with respect to that case, then we cannot fulfill that promise. We're not actually, in this bill, creating the underlying sealing of the records. We're closing some loopholes, clarifying some provisions in the law about how that sealing happens, and now a lot of the opposition's asking for enhanced access under this bill and to me that doesn't make sense. The underlying objections to this bill that you're hearing are underlying, or objections to the existing law about what gets sealed, when it gets sealed, and how it happens. That's not what AB 666 is about.
8314	Weber	Shirley	44	_ES7C4KFvkc	567	581	I was interested in however we've come on following that, we'll obviously continue the conversation. We had mentioned the fact that these are supposed to be, in some of our language, high quality programs. And so I wanted to make sure that we basically emphasize that.
8315	Dababneh	Matthew	50	tC7sJemEjBU	1445	1458	We just wanna make sure after our meetings and within all the discussions we had, that those amendments would still keep the principal that the understanding that the health of the animal will be the only criteria considerment to determine whether an animal be suitable for adoption.
8316	Gonzalez	Lorena	53	xbFtMrlj2T4	716	724	Went back during the interim, talked to a number of environmental groups, in fact, if you notice there's no environmental opposition. In fact, we have environmental support for this.
8317	Hall	Isadore	1	31W9cfaQWLY	36	55	On March 7th 1965, non-violent protesters arrived at the Edmund Pettus bridge in Selma, Alabama. They showed up to march, they showed up to be counted. They had come to demand voting rights that had been denied to millions of African-Americans and other minorities through the south and across America.
8318	Hadley	David	40	csda2pMKJRU	1603	1624	So, I'm proud to stand on the side of the small business men and women who provide these essential services and I'm proud to stand on the side of the customers who need to make sure that they have access to these services, even when travel or inconvenience is involved. You know, for, in the case for people who cannot travel, who cannot drive themselves and need notary services. So I respectfully ask for your aye vote.
8319	Moorlach	John	4657	0HDXR-Yl1D8	762	782	Is there any opposition? Please, would someone come and oppose this bill? Seeing no opposition Senator Jackson reviewing the financial statements for the State Bar, the pension system that they're using is CalPERS, is that correct?
8320	Jones-Sawyer	Reginald	87	CH2-PAA9VHE	567	588	On August 29, 2013, United States Department of Justice issued a memorandum, a call memo, that updated its, its guide to all US attorneys, in light of state ballot initiatives to legalize, to understate law the possession of small amount of marijuana and provide for deregulation of marijuana production, processing, and sale.
8321	Anderson	Joel	57	4INVuEQu1gA	1285	1308	Achieving compliance upfront reduces costs for taxpayers by preventing the need for expensive retrofitting following products that have been completed. And, most importantly, it will avoid costly lawsuits when people are denied access. With me today I have many witnesses and they're eager to testify.
8322	Hernandez	Roger	37	FZTo8zIUL5Q	1476	1495	Well I was just gonna say the FBI has spoken on their concerns on this issue regarding the possibilities of money laundering and other illegal activities that could be increased with online gaming. I'm happy to provide you with FBI, what they have said on this issue. We'll provide that to your office.
8323	Beall	Jim	92	6z8E6Rb3Uio	98	109	Due to the fact that the states taxes are deductible from federal taxes reduction and the state tax liability increases, federal tax liability for the investor and with more--
